empresa_id,rubro,anio,mes,mes_inicio,ingresos_15,gastos_fijos_15,gastos_variables_15,gastos_totales_15,ventas_15,activos_corrientes_15,pasivos_corrientes_15,margen_ganancia_15,liquidez_corriente_15,riesgo_15,prob_riesgo_15,ingresos_mes,gastos_fijos_mes,gastos_variables_mes,gastos_totales_mes,ventas_mes,activos_corrientes_mes,pasivos_corrientes_mes,utilidad_mes,margen_ganancia_mes,liquidez_corriente_mes,riesgo_fin_mes,prob_riesgo_fin_mes,mes_bueno,es_sintetico,riesgo_original_dataset
E091,Servicios,2025,10,2025-10-01,2037.67,1317.22,353.65,1670.88,28,12769.47,22495.42,0.180004,0.567647,MEDIO,0.629,4323.43,2715.96,811.07,3527.03,57,12744.02,21434.36,796.4,0.184205,0.59456,ALTO,0.6247,1,1,
E091,Servicios,2025,11,2025-11-01,3143.05,1814.99,633.23,2448.23,26,20642.27,34254.47,0.221066,0.602615,MEDIO,0.6035,5702.43,3613.68,1170.05,4783.73,50,22398.69,34877.84,918.7,0.161107,0.642204,ALTO,0.6346,1,1,
E091,Servicios,2025,12,2025-12-01,2073.35,1967.01,329.93,2296.94,23,13807.53,24270.65,-0.107843,0.568898,ALTO,0.814,4776.79,3080.35,754.02,3834.36,56,14186.39,24627.86,942.43,0.197293,0.57603,ALTO,0.6185,1,1,
E092,Servicios,2021,1,2021-01-01,2229.54,1197.36,568.72,1766.08,65,5749.88,4020.72,0.207873,1.430061,BAJO,0.4463,4824.15,2391.75,1289.44,3681.19,140,5818.25,4142.52,1142.96,0.236924,1.404521,MEDIO,0.4382,1,1,
E092,Servicios,2021,2,2021-02-01,1641.83,612.57,397.15,1009.71,33,7683.13,4964.84,0.385008,1.547506,BAJO,0.336,3406.58,1665.51,753.31,2418.81,64,7535.75,4903.86,987.77,0.289959,1.536699,BAJO,0.3751,1,1,
E092,Servicios,2021,3,2021-03-01,2253.24,968.5,382.97,1351.48,51,8378.92,5974.82,0.400207,1.402372,BAJO,0.3727,4514.7,2333.18,820.61,3153.8,102,8226.35,5942.52,1360.9,0.301438,1.38432,BAJO,0.4137,1,1,
E092,Servicios,2021,4,2021-04-01,1655.03,843.1,397.79,1240.89,34,5307.48,3536.07,0.250232,1.500955,BAJO,0.4038,3125.8,1447.41,789.94,2237.34,62,5363.57,3541.31,888.46,0.284233,1.514574,BAJO,0.3838,1,1,
E092,Servicios,2021,5,2021-05-01,1576.4,405.91,423.19,829.1,26,7983.32,5891.05,0.474058,1.35516,BAJO,0.3671,3267.72,1351.42,937.65,2289.07,54,8093.04,5689.57,978.65,0.29949,1.422435,BAJO,0.4035,1,1,
E092,Servicios,2021,6,2021-06-01,1960.72,890.07,482.41,1372.48,32,9867.65,6038.88,0.300011,1.63402,BAJO,0.3442,3552.92,1646.43,913.87,2560.3,61,9603.16,6200.67,992.62,0.279381,1.548729,BAJO,0.3765,1,1,
E092,Servicios,2021,7,2021-07-01,1586.93,674.74,521.17,1195.92,39,4934.44,2828.11,0.246396,1.744781,BAJO,0.341,2774.45,1274.36,743.32,2017.69,69,4767.58,2696.65,756.77,0.272762,1.767962,BAJO,0.3227,1,1,
E092,Servicios,2021,8,2021-08-01,1944.51,917.71,474.45,1392.16,45,6778.2,5190.72,0.284055,1.305829,BAJO,0.4438,3334.93,1614.79,902.25,2517.04,78,6844.08,5078.3,817.89,0.24525,1.347711,MEDIO,0.4503,1,1,
E092,Servicios,2021,9,2021-09-01,1791.75,878.61,503.13,1381.74,50,10112.51,5680.95,0.228835,1.780075,BAJO,0.3416,3912.73,1733.22,1182.3,2915.52,113,10460.12,5639.65,997.21,0.254863,1.854748,BAJO,0.3116,1,1,
E092,Servicios,2021,10,2021-10-01,1140.7,516.3,297.19,813.49,18,5442.48,3624.69,0.286852,1.501503,BAJO,0.3864,1944.28,919.19,509.94,1429.13,30,5718.67,3619.38,515.15,0.264955,1.580015,BAJO,0.3746,1,1,
E092,Servicios,2021,11,2021-11-01,1773.72,829.7,462.44,1292.13,40,5262.41,4357.38,0.271514,1.2077,MEDIO,0.4768,3525.4,1755.66,874.67,2630.33,79,5611.47,4409.35,895.07,0.253892,1.272631,MEDIO,0.4674,1,1,
E092,Servicios,2021,12,2021-12-01,1602.06,930.61,408.32,1338.92,46,7157.54,3758.38,0.164248,1.904419,BAJO,0.3507,3119.74,1599.73,736.56,2336.29,88,7126.79,3606.23,783.46,0.251129,1.976246,BAJO,0.2888,1,1,
E092,Servicios,2022,1,2022-01-01,1942.44,1502.52,481.14,1983.66,25,9529.15,5423.57,-0.021224,1.756988,MEDIO,0.5052,4683.46,2349.99,1460.91,3810.9,67,10299.46,5561.16,872.56,0.186307,1.852034,BAJO,0.3488,1,1,
E092,Servicios,2022,2,2022-02-01,2582.82,1122.1,642.76,1764.86,56,6505.79,4250.31,0.31669,1.530661,BAJO,0.3654,4358.01,2042.37,1086.14,3128.51,102,6856.83,4011.88,1229.5,0.282124,1.709129,BAJO,0.3327,1,1,
E092,Servicios,2022,3,2022-03-01,1670.18,699.94,335.23,1035.17,34,5164.81,3493.95,0.380208,1.478213,BAJO,0.3571,3235.1,1541.13,701.04,2242.17,59,5288.4,3480.97,992.92,0.306922,1.519232,BAJO,0.3727,1,1,
E092,Servicios,2022,4,2022-04-01,1170.46,840.9,260.09,1100.99,19,5387.29,3191.03,0.059352,1.688263,BAJO,0.4681,3523.71,1518.18,884.44,2402.62,63,5682.19,3089.84,1121.09,0.318155,1.838992,BAJO,0.2867,1,1,
E092,Servicios,2022,5,2022-05-01,2693.84,1662.05,697.37,2359.42,50,8675.67,4167.97,0.124143,2.081511,BAJO,0.3429,5420.94,2473.39,1406.25,3879.64,92,8981.0,4169.45,1541.3,0.284323,2.153999,BAJO,0.2431,1,1,
E092,Servicios,2022,6,2022-06-01,1713.92,776.03,440.73,1216.76,22,5218.07,3551.27,0.29007,1.469351,BAJO,0.3941,2986.15,1274.77,752.12,2026.89,40,5308.94,3371.04,959.26,0.321236,1.574865,BAJO,0.3513,1,1,
E092,Servicios,2022,7,2022-07-01,2012.57,787.68,517.92,1305.6,40,7810.63,3880.12,0.351276,2.012989,BAJO,0.2392,4076.14,2070.53,996.24,3066.77,77,7710.75,3668.85,1009.37,0.24763,2.101681,BAJO,0.2686,1,1,
E092,Servicios,2022,8,2022-08-01,2180.46,769.82,506.06,1275.88,30,5484.08,3724.35,0.414856,1.472494,BAJO,0.3482,3888.4,1714.0,1026.53,2740.53,54,5499.04,3641.62,1147.87,0.295204,1.510056,BAJO,0.3803,1,1,
E092,Servicios,2022,9,2022-09-01,2276.71,690.82,521.76,1212.58,45,8086.97,6296.5,0.467397,1.284359,BAJO,0.3888,3982.99,1787.06,933.05,2720.1,76,8358.31,6156.78,1262.88,0.317069,1.357578,BAJO,0.4149,1,1,
E092,Servicios,2022,10,2022-10-01,1171.8,689.52,378.46,1067.98,21,4322.1,2661.97,0.088604,1.62365,BAJO,0.4653,2766.13,1361.92,819.71,2181.63,45,4612.11,2622.41,584.5,0.211307,1.758732,BAJO,0.356,1,1,
E092,Servicios,2022,11,2022-11-01,1430.88,694.68,321.61,1016.29,34,11523.45,6429.98,0.289748,1.792143,BAJO,0.3093,3035.64,1304.04,656.4,1960.45,73,11301.96,6142.98,1075.19,0.354189,1.839817,BAJO,0.2729,1,1,
E092,Servicios,2022,12,2022-12-01,1813.19,873.48,441.21,1314.69,39,7823.38,4374.07,0.274929,1.788581,BAJO,0.3169,3660.65,1557.61,961.07,2518.68,79,8025.35,4416.39,1141.96,0.311957,1.817175,BAJO,0.2941,1,1,
E092,Servicios,2023,1,2023-01-01,2299.16,1422.85,560.95,1983.8,34,9871.69,5262.08,0.137163,1.876005,BAJO,0.3733,4148.18,2106.67,1035.5,3142.17,63,10134.86,5193.21,1006.01,0.242519,1.951559,BAJO,0.2978,1,1,
E092,Servicios,2023,2,2023-02-01,3407.72,1320.51,888.09,2208.6,79,12471.66,6855.91,0.351884,1.819112,BAJO,0.2783,4997.13,2374.4,1252.12,3626.52,107,12511.68,6815.48,1370.61,0.27428,1.835773,BAJO,0.3065,1,1,
E092,Servicios,2023,3,2023-03-01,2649.32,932.23,686.23,1618.46,40,7981.52,5952.05,0.389103,1.340969,BAJO,0.3938,4182.06,1995.61,1098.4,3094.01,65,7841.54,5930.9,1088.05,0.260171,1.322151,MEDIO,0.4503,1,1,
E092,Servicios,2023,4,2023-04-01,1546.92,1160.82,515.91,1676.73,24,7462.76,5019.11,-0.083918,1.48687,MEDIO,0.6166,3282.17,1741.76,994.47,2736.22,45,7269.38,5016.75,545.95,0.166339,1.44902,MEDIO,0.4647,1,1,
E092,Servicios,2023,5,2023-05-01,2643.14,1211.9,652.88,1864.77,33,10451.23,6889.08,0.294486,1.517072,BAJO,0.3786,5234.52,2556.24,1373.25,3929.49,72,10516.82,6913.21,1305.03,0.249312,1.521263,BAJO,0.3985,1,1,
E092,Servicios,2023,6,2023-06-01,2141.55,1298.11,503.87,1801.98,42,8241.78,6418.2,0.158562,1.284127,MEDIO,0.5168,4173.85,1915.97,1015.83,2931.8,80,8112.74,6355.79,1242.05,0.297578,1.276433,MEDIO,0.4462,1,1,
E092,Servicios,2023,7,2023-07-01,2704.78,1388.83,597.54,1986.37,37,11073.34,6587.62,0.265609,1.680931,BAJO,0.3475,5884.48,2681.29,1321.74,4003.02,81,11267.83,6511.34,1881.46,0.319732,1.730493,BAJO,0.3114,1,1,
E092,Servicios,2023,8,2023-08-01,2533.24,869.14,1113.09,1982.23,54,12359.41,7193.75,0.217513,1.718076,BAJO,0.3626,4680.3,2127.99,2128.19,4256.18,89,12710.93,7257.85,424.13,0.09062,1.751335,MEDIO,0.4316,1,1,
E092,Servicios,2023,9,2023-09-01,2060.12,1027.84,419.4,1447.24,35,5392.62,3024.75,0.297499,1.782828,BAJO,0.3081,3486.77,1692.17,739.36,2431.53,58,5524.94,3025.25,1055.23,0.302639,1.826276,BAJO,0.296,1,1,
E092,Servicios,2023,10,2023-10-01,1356.63,701.63,345.7,1047.33,18,3733.65,2320.74,0.227992,1.60882,BAJO,0.3853,2277.01,1170.74,615.38,1786.12,32,3821.97,2231.55,490.9,0.215588,1.712693,BAJO,0.3649,1,1,
E092,Servicios,2023,11,2023-11-01,1495.79,1133.89,356.36,1490.24,28,5880.8,3540.46,0.003708,1.661026,MEDIO,0.5126,3625.03,1850.46,824.96,2675.42,66,6012.45,3627.56,949.61,0.26196,1.657434,BAJO,0.3553,1,1,
E092,Servicios,2023,12,2023-12-01,2193.07,904.02,472.24,1376.26,47,10001.54,7318.07,0.372449,1.36669,BAJO,0.3918,3946.1,1771.13,854.46,2625.59,85,10404.41,7212.11,1320.51,0.334636,1.442629,BAJO,0.3834,1,1,
E092,Servicios,2024,1,2024-01-01,1750.76,808.73,408.62,1217.35,27,11200.87,6483.98,0.304676,1.727469,BAJO,0.3183,4072.57,1986.47,1081.33,3067.8,64,11256.37,6226.12,1004.77,0.246716,1.807926,BAJO,0.326,1,1,
E092,Servicios,2024,2,2024-02-01,3216.14,1398.25,897.35,2295.6,60,10638.91,7979.18,0.286226,1.333333,BAJO,0.435,4935.75,2457.6,1341.05,3798.65,81,11282.38,7661.97,1137.1,0.23038,1.472517,BAJO,0.422,1,1,
E092,Servicios,2024,3,2024-03-01,1989.36,1062.23,838.28,1900.51,33,6008.2,3776.71,0.044662,1.590856,MEDIO,0.5036,3515.68,1658.66,1332.45,2991.11,60,6265.6,3870.97,524.57,0.149209,1.618612,BAJO,0.4278,1,1,
E092,Servicios,2024,4,2024-04-01,2201.71,842.11,564.05,1406.15,37,7245.97,4331.58,0.361334,1.672825,BAJO,0.3103,4181.85,2144.5,981.89,3126.39,69,7111.41,4215.94,1055.46,0.252391,1.686788,BAJO,0.3524,1,1,
E092,Servicios,2024,5,2024-05-01,1970.08,943.03,587.22,1530.25,30,6780.03,5084.85,0.223256,1.333378,BAJO,0.4658,4409.88,1956.19,1267.01,3223.2,66,7418.37,5084.41,1186.68,0.269096,1.459041,BAJO,0.4066,1,1,
E092,Servicios,2024,6,2024-06-01,911.45,384.23,254.21,638.44,18,6425.35,3698.93,0.299528,1.737082,BAJO,0.3182,2390.84,1144.22,589.99,1734.22,45,6541.48,3581.89,656.62,0.27464,1.826265,BAJO,0.3084,1,1,
E092,Servicios,2024,7,2024-07-01,1759.26,862.82,406.4,1269.22,37,6291.86,3565.24,0.278547,1.764778,BAJO,0.3208,3266.79,1645.78,785.32,2431.1,71,6165.99,3488.15,835.69,0.255815,1.767696,BAJO,0.3309,1,1,
E092,Servicios,2024,8,2024-08-01,1874.28,1364.95,456.81,1821.76,45,8839.39,6705.57,0.02802,1.318216,MEDIO,0.5924,4411.36,2057.54,1046.79,3104.33,103,8859.32,6626.64,1307.03,0.296286,1.336924,BAJO,0.4295,1,1,
E092,Servicios,2024,9,2024-09-01,1803.23,830.52,597.13,1427.65,39,10079.22,7660.54,0.208281,1.315732,MEDIO,0.479,3396.4,1522.73,994.38,2517.11,74,10412.3,7257.66,879.29,0.258888,1.434663,BAJO,0.4185,1,1,
E092,Servicios,2024,10,2024-10-01,1675.52,711.96,392.99,1104.95,29,5219.36,3139.77,0.340534,1.662339,BAJO,0.3205,2986.68,1360.34,789.89,2150.23,50,5461.66,3237.51,836.45,0.280061,1.686994,BAJO,0.3393,1,1,
E092,Servicios,2024,11,2024-11-01,1999.18,1223.4,510.08,1733.48,44,9203.3,6492.14,0.132903,1.417607,MEDIO,0.4944,4008.03,1960.16,987.52,2947.67,89,9077.56,6356.78,1060.36,0.264558,1.428012,BAJO,0.4177,1,1,
E092,Servicios,2024,12,2024-12-01,1892.32,874.24,418.37,1292.6,26,7971.2,5165.6,0.316923,1.543131,BAJO,0.3619,3626.98,1436.25,767.85,2204.1,50,8242.91,4959.9,1422.88,0.392304,1.66191,BAJO,0.3029,1,1,
E092,Servicios,2025,1,2025-01-01,2551.48,915.2,638.05,1553.25,28,8113.49,4336.12,0.391234,1.871143,BAJO,0.2537,3891.62,1843.0,898.98,2741.98,41,8261.12,4504.36,1149.64,0.295414,1.834026,BAJO,0.2974,1,1,
E092,Servicios,2025,2,2025-02-01,1712.59,1125.98,465.84,1591.82,30,6113.36,4250.64,0.070515,1.438221,MEDIO,0.5292,4121.89,1927.76,1027.56,2955.32,72,6047.4,4130.76,1166.57,0.283019,1.463991,BAJO,0.3988,1,1,
E092,Servicios,2025,3,2025-03-01,1381.0,1220.45,290.99,1511.44,27,9644.91,5916.97,-0.094458,1.630042,MEDIO,0.5834,3707.1,2054.22,852.18,2906.4,71,9971.78,5983.45,800.7,0.215992,1.666558,BAJO,0.3764,1,1,
E092,Servicios,2025,4,2025-04-01,1432.04,1002.31,290.72,1293.03,25,6389.6,3846.39,0.097069,1.661192,BAJO,0.4499,3274.6,1536.25,709.83,2246.09,59,6446.73,3825.52,1028.51,0.314087,1.68519,BAJO,0.325,1,1,
E092,Servicios,2025,5,2025-05-01,2412.76,1279.97,550.3,1830.27,56,10996.64,6903.64,0.241421,1.592877,BAJO,0.3826,4058.35,2118.84,903.13,3021.98,90,10594.86,6644.27,1036.37,0.255368,1.594585,BAJO,0.3752,1,1,
E092,Servicios,2025,6,2025-06-01,1104.46,626.42,303.24,929.67,21,6928.42,4352.31,0.158264,1.591895,BAJO,0.4295,2586.67,1173.87,669.31,1843.17,46,6981.24,4226.9,743.5,0.287433,1.651622,BAJO,0.3451,1,1,
E092,Servicios,2025,7,2025-07-01,2001.6,1207.78,420.13,1627.91,28,5777.47,3961.21,0.186693,1.458512,BAJO,0.45,3561.32,1813.01,731.74,2544.75,54,5841.53,3812.69,1016.57,0.285447,1.532127,BAJO,0.3784,1,1,
E092,Servicios,2025,8,2025-08-01,1850.84,921.78,372.01,1293.79,40,7272.25,5287.99,0.300971,1.37524,BAJO,0.4165,4109.3,2140.36,910.42,3050.78,79,7567.88,5306.4,1058.51,0.25759,1.426178,BAJO,0.4216,1,1,
E092,Servicios,2025,9,2025-09-01,2523.02,1372.11,737.3,2109.41,52,6789.27,3979.38,0.163935,1.706113,BAJO,0.3962,3909.67,1898.03,1089.69,2987.72,82,6855.84,3959.51,921.95,0.235812,1.731488,BAJO,0.3496,1,1,
E092,Servicios,2025,10,2025-10-01,1307.75,757.92,381.15,1139.07,25,7084.66,5153.14,0.128987,1.374825,MEDIO,0.5092,3020.04,1474.23,697.79,2172.02,60,7099.12,4967.1,848.02,0.280798,1.429227,BAJO,0.4098,1,1,
E092,Servicios,2025,11,2025-11-01,1965.16,1056.03,566.68,1622.71,34,9932.62,5889.6,0.17426,1.686467,BAJO,0.395,4150.04,2107.34,1082.96,3190.3,75,10604.86,5598.13,959.74,0.23126,1.894357,BAJO,0.3151,1,1,
E092,Servicios,2025,12,2025-12-01,1533.67,728.49,471.12,1199.61,34,7585.58,5266.98,0.217815,1.440215,BAJO,0.4379,3341.88,1704.59,940.67,2645.26,75,7486.59,5186.57,696.62,0.20845,1.443458,MEDIO,0.4421,1,1,
E093,Alimentos,2021,1,2021-01-01,1664.7,842.68,875.23,1717.91,23,7231.21,3819.9,-0.031962,1.893035,MEDIO,0.4818,3221.34,1615.13,1578.87,3194.0,48,7098.12,3747.37,27.34,0.008487,1.894158,MEDIO,0.4547,1,1,
E093,Alimentos,2021,2,2021-02-01,1988.23,1062.64,1000.84,2063.49,34,17649.05,9776.97,-0.037852,1.805166,MEDIO,0.5048,4778.28,2692.24,2565.72,5257.96,80,17988.69,9903.39,-479.68,-0.100388,1.816418,MEDIO,0.541,0,1,
E093,Alimentos,2021,3,2021-03-01,2192.4,1469.28,952.7,2421.97,67,13774.63,7033.19,-0.104716,1.958516,MEDIO,0.5138,4708.69,2515.94,2085.1,4601.04,140,14145.2,6630.86,107.65,0.022861,2.133236,BAJO,0.4019,1,1,
E093,Alimentos,2021,4,2021-04-01,2547.29,1058.47,1067.15,2125.61,62,13663.68,6822.63,0.165538,2.002701,BAJO,0.3309,4457.88,2430.82,1869.75,4300.57,116,13296.73,6757.77,157.31,0.035288,1.967621,BAJO,0.422,1,1,
E093,Alimentos,2021,5,2021-05-01,2443.9,1523.86,1180.64,2704.5,42,18279.71,9608.46,-0.106633,1.90246,MEDIO,0.5261,6149.1,3168.83,2979.29,6148.12,105,18461.7,9301.31,0.98,0.00016,1.984849,MEDIO,0.4424,1,1,
E093,Alimentos,2021,6,2021-06-01,1873.28,768.44,777.59,1546.03,37,10091.13,7261.75,0.174691,1.389628,MEDIO,0.4769,3534.63,1776.67,1429.78,3206.45,67,10206.29,6940.98,328.18,0.092847,1.470438,MEDIO,0.5051,1,1,
E093,Alimentos,2021,7,2021-07-01,3073.18,1718.62,2633.87,4352.49,66,14329.4,8188.73,-0.416284,1.749893,ALTO,0.6756,5660.87,2833.17,4215.82,7048.99,124,14951.11,7896.01,-1388.12,-0.245214,1.893501,ALTO,0.5955,0,1,
E093,Alimentos,2021,8,2021-08-01,3267.06,1413.14,1410.27,2823.41,68,11101.64,6248.37,0.135797,1.776724,BAJO,0.3963,5892.98,3489.33,2792.87,6282.2,133,11722.34,5639.2,-389.22,-0.066049,2.078726,MEDIO,0.4689,0,1,
E093,Alimentos,2021,9,2021-09-01,2038.47,765.87,874.96,1640.83,27,11520.75,7632.97,0.195067,1.509341,BAJO,0.4307,3821.23,2209.5,1683.81,3893.31,56,11911.44,7433.87,-72.09,-0.018865,1.602321,MEDIO,0.5431,0,1,
E093,Alimentos,2021,10,2021-10-01,1351.68,629.74,728.61,1358.36,28,8770.98,5352.57,-0.004941,1.638649,MEDIO,0.5242,2719.86,1538.36,1293.71,2832.07,57,8788.55,5093.73,-112.2,-0.041253,1.725365,MEDIO,0.5259,0,1,
E093,Alimentos,2021,11,2021-11-01,1666.51,954.48,661.55,1616.03,23,7389.21,4018.5,0.030292,1.838799,BAJO,0.4519,3356.89,1846.45,1578.05,3424.5,49,7393.17,3923.34,-67.6,-0.020139,1.884409,MEDIO,0.4758,0,1,
E093,Alimentos,2021,12,2021-12-01,1346.78,1679.81,688.07,2367.88,31,11139.58,8064.26,-0.758185,1.381352,ALTO,0.8065,4186.01,2227.1,1834.71,4061.81,92,11402.79,7465.25,124.2,0.029671,1.52745,MEDIO,0.5313,1,1,
E093,Alimentos,2022,1,2022-01-01,3561.52,2455.53,1958.59,4414.12,53,15601.26,10657.83,-0.239392,1.463831,ALTO,0.7019,6138.22,3388.42,3304.44,6692.85,91,15971.76,9931.65,-554.64,-0.090358,1.608168,ALTO,0.5868,0,1,
E093,Alimentos,2022,2,2022-02-01,4149.29,2973.01,1825.35,4798.36,91,15027.27,9008.09,-0.156429,1.668197,MEDIO,0.608,6925.1,4127.95,2889.29,7017.25,146,14895.21,8242.66,-92.15,-0.013307,1.807086,MEDIO,0.4882,0,1,
E093,Alimentos,2022,3,2022-03-01,1971.05,1228.08,1018.82,2246.9,49,6004.43,4092.45,-0.139953,1.467199,ALTO,0.6544,3547.22,1989.79,1668.08,3657.87,86,6204.37,4148.88,-110.66,-0.031195,1.495434,MEDIO,0.5809,0,1,
E093,Alimentos,2022,4,2022-04-01,2246.24,777.43,947.5,1724.92,50,11320.37,6926.49,0.232084,1.63436,BAJO,0.3763,4620.19,2525.95,1965.8,4491.75,109,11945.16,6592.3,128.44,0.027799,1.811988,MEDIO,0.4596,1,1,
E093,Alimentos,2022,5,2022-05-01,4321.55,1957.66,1651.72,3609.38,73,10996.28,5894.98,0.164795,1.865364,BAJO,0.3586,6153.58,3299.92,2712.74,6012.66,104,11478.84,5811.21,140.91,0.0229,1.975292,BAJO,0.4289,1,1,
E093,Alimentos,2022,6,2022-06-01,1094.7,1100.85,477.02,1577.87,31,6344.18,4031.24,-0.441367,1.573752,ALTO,0.7256,3461.76,1905.91,1446.81,3352.71,90,6561.81,3985.14,109.04,0.031499,1.646568,MEDIO,0.4976,1,1,
E093,Alimentos,2022,7,2022-07-01,2591.43,1033.33,1224.96,2258.29,35,11572.57,6535.67,0.128554,1.77068,BAJO,0.4023,3963.26,2224.8,1663.46,3888.26,59,11725.51,6456.47,75.0,0.018923,1.816087,MEDIO,0.4646,1,1,
E093,Alimentos,2022,8,2022-08-01,2062.53,1346.16,755.35,2101.51,46,8210.35,4511.28,-0.018899,1.819958,MEDIO,0.489,5251.83,2766.3,2149.28,4915.58,118,8402.94,4410.6,336.25,0.064024,1.905171,BAJO,0.415,1,1,
E093,Alimentos,2022,9,2022-09-01,2566.44,1245.23,1092.88,2338.11,58,7971.12,5043.44,0.088968,1.580493,MEDIO,0.4768,3919.83,2094.04,1608.69,3702.72,88,7934.04,4998.7,217.11,0.055386,1.587222,MEDIO,0.4974,1,1,
E093,Alimentos,2022,10,2022-10-01,1519.42,1210.76,858.62,2069.38,29,8205.24,5065.75,-0.361958,1.619749,ALTO,0.6971,3252.71,1892.47,1750.06,3642.53,61,8108.31,4851.39,-389.82,-0.119845,1.671338,ALTO,0.5874,0,1,
E093,Alimentos,2022,11,2022-11-01,1489.22,1083.03,599.02,1682.05,39,11321.73,4810.47,-0.12948,2.353562,BAJO,0.4685,3543.72,2045.94,1437.85,3483.78,86,11193.06,4706.44,59.94,0.016913,2.378244,BAJO,0.374,1,1,
E093,Alimentos,2022,12,2022-12-01,1704.65,2257.51,799.06,3056.58,21,16507.27,8559.36,-0.793083,1.928564,ALTO,0.6678,5347.76,3016.66,2486.74,5503.4,68,16833.95,8540.64,-155.64,-0.029103,1.971041,MEDIO,0.4644,0,1,
E093,Alimentos,2023,1,2023-01-01,2560.97,1525.15,1018.33,2543.48,58,14069.95,7056.96,0.006831,1.993768,BAJO,0.4363,5349.81,2884.45,2296.58,5181.03,123,14494.45,6665.18,168.78,0.031548,2.174651,BAJO,0.3899,1,1,
E093,Alimentos,2023,2,2023-02-01,2471.13,1579.06,1026.23,2605.29,55,11478.87,7084.47,-0.05429,1.620287,MEDIO,0.5613,5552.34,3005.06,2494.08,5499.14,123,12179.77,7042.52,53.2,0.009582,1.729462,MEDIO,0.4913,1,1,
E093,Alimentos,2023,3,2023-03-01,2016.72,928.64,983.33,1911.97,31,6472.18,3277.25,0.051944,1.974877,BAJO,0.4094,3844.83,1936.82,1883.64,3820.46,68,6598.15,3320.12,24.38,0.00634,1.987323,MEDIO,0.4378,1,1,
E093,Alimentos,2023,4,2023-04-01,1790.34,826.1,1495.55,2321.64,34,6049.76,3102.22,-0.296765,1.950138,MEDIO,0.6022,4057.17,2242.7,3366.5,5609.19,76,6106.74,3023.17,-1552.03,-0.38254,2.019975,ALTO,0.612,0,1,
E093,Alimentos,2023,5,2023-05-01,2500.44,1408.1,1022.87,2430.96,64,9261.76,4951.77,0.027787,1.870393,BAJO,0.4467,4344.73,2207.88,1739.19,3947.06,109,9891.32,4952.15,397.67,0.091528,1.99738,BAJO,0.3787,1,1,
E093,Alimentos,2023,6,2023-06-01,1738.68,1028.04,727.55,1755.59,29,8763.37,4599.76,-0.009724,1.905182,BAJO,0.4646,4703.52,2501.88,2096.95,4598.83,77,8742.48,4555.5,104.69,0.022259,1.919103,MEDIO,0.4403,1,1,
E093,Alimentos,2023,7,2023-07-01,1506.26,1063.4,716.94,1780.34,37,9499.24,5393.49,-0.181967,1.761241,MEDIO,0.5976,3918.93,2093.19,1725.36,3818.55,90,9078.02,5154.98,100.38,0.025615,1.761018,MEDIO,0.4729,1,1,
E093,Alimentos,2023,8,2023-08-01,2656.01,1448.91,1220.18,2669.09,47,12278.04,8601.22,-0.004923,1.427477,MEDIO,0.583,4924.57,2690.34,2371.54,5061.88,90,13265.04,8121.97,-137.31,-0.027882,1.63323,MEDIO,0.5408,0,1,
E093,Alimentos,2023,9,2023-09-01,1745.01,1216.98,719.69,1936.66,47,8102.34,4779.67,-0.10983,1.695167,MEDIO,0.5756,3535.79,2036.8,1539.4,3576.2,105,8381.64,4751.01,-40.41,-0.01143,1.76418,MEDIO,0.497,0,1,
E093,Alimentos,2023,10,2023-10-01,2359.51,1721.1,1430.5,3151.6,44,10642.7,5958.66,-0.335698,1.78609,MEDIO,0.6487,4390.04,2509.25,2572.87,5082.12,91,10665.75,5871.51,-692.07,-0.157646,1.816525,MEDIO,0.5726,0,1,
E093,Alimentos,2023,11,2023-11-01,2853.88,1823.68,1250.86,3074.54,80,12094.48,5324.79,-0.077322,2.271355,BAJO,0.4479,5715.23,3117.98,2346.98,5464.96,161,12933.15,5423.47,250.27,0.04379,2.384662,BAJO,0.3552,1,1,
E093,Alimentos,2023,12,2023-12-01,1735.63,851.71,943.56,1795.27,36,6691.62,3612.71,-0.034361,1.852244,MEDIO,0.492,3385.66,1821.52,1876.84,3698.35,73,6422.11,3502.87,-312.7,-0.09236,1.833387,MEDIO,0.5325,0,1,
E093,Alimentos,2024,1,2024-01-01,2244.16,2252.66,934.6,3187.26,30,15886.59,9560.58,-0.420247,1.661677,ALTO,0.6984,6953.56,4008.85,2865.64,6874.49,104,16781.13,9466.29,79.07,0.011371,1.772725,MEDIO,0.4797,1,1,
E093,Alimentos,2024,2,2024-02-01,2838.56,1163.34,1138.69,2302.03,70,16634.22,8169.36,0.189015,2.036171,BAJO,0.3111,5982.14,3334.38,2340.65,5675.03,149,16945.23,8056.59,307.11,0.051338,2.103275,BAJO,0.3874,1,1,
E093,Alimentos,2024,3,2024-03-01,2317.54,1383.45,926.05,2309.51,62,10825.16,6831.87,0.003469,1.584508,MEDIO,0.5331,4535.67,2481.12,1866.26,4347.37,114,11225.54,6408.25,188.3,0.041515,1.751733,MEDIO,0.4644,1,1,
E093,Alimentos,2024,4,2024-04-01,2046.52,951.93,716.84,1668.77,71,11574.97,6220.33,0.184582,1.860828,BAJO,0.3479,3648.84,2029.01,1365.0,3394.02,128,11485.51,5980.31,254.82,0.069837,1.920555,BAJO,0.408,1,1,
